12240
3420
1620
1440
1800
2520
1440
3240
6300
1800
2880
5940
8640
5580
8100
900
2340
5220
5040
5040
2340
2520
8460
2700
5040
5760
1440
9900
5220
6480
3420
7020
2880
5040
2880
3780
2880
6840
1980
4500
6480
6660
1800
6480
10080
3600
6840
6660
1980
1620
4860
1800
2340
3420
1800
7200
5940
3060
5580
3240
1620
6660
6660
7560
4140
720
1440
1620
9360
5940
8820
2340
2340
8280
5760
1620
5760
3780
5400
3420
1260
8280
7380
3600
3600
1620
5580
1440
1800
3060
4140
2520
5940
6300
8820
4320
1080
4320
2340
1080
2340
6840
5940
1440
2160
7920
11520
1260
1440
2520
1620
7200
5040
5940
1080
3420
3060
900
6840
2700
900
6120
2880
5400
1980
6660
2520
2160
1440
6120
3240
2520
1440
4140
6120
4320
1440
5400
6300
2700
1620
5220
5940
1800
4500
2880
3780
2880
1440
6840
10620
1620
2700
7200
3960
3420
4140
0
3240
9540
6840
3240
7200
1800
3060
3780
1980
3240
5400
4500
5040
2700
2520
0
1980
3240
5940
2880
4140
1260
3420
2520
1260
1440
4860
1620
1800
1620
13320
4140
2700
2520
1800
2160
8820
6660
3600
3600
4680
4320
10260
3420
1800
3240
3780
7020
4500
5400
7200
3420
1800
8280
1260
2700
5220
1080
6480
1440
3960
1440
1260
2880
3600
5760
3420
5400
3060
3420
2520
3420
10440
1440
4500
900
2520
3780
3420
3420
6840
4140
1800
5400
6120
5400
4140
1440
6480
1620
4140
3240
2340
3960
6840
3420
2880
2880
9000
2160
2700
5130
5400
10530
10260
10530
7830
6210
5400
3780
4860
2700
4860
8100
8100
5400
10260
4320
2700
11880
6750
0
5400
10800
3510
7290
5130
5400
2430
13500
1890
7830
2700
8100
1620
2970
2430
2700
2430
7560
2430
2700
4050
13500
7560
8640
2430
5400
10800
7290
2160
0
2700
10530
7020
7830
15930
7830
1890
13500
7020
2430
4860
7020
10800
4860
2700
1620
13230
5400
5400
17550
7290
10800
7290
10530
4860
13770
16200
5130
7020
10800
13500
8910
5400
13500
14040
2430
2700
2700
2700
10800
4860
5670
13230
8100
8100
17820
2700
7830
10800
15930
3240
5130
7830
5400
9720
5130
5400
5130
7290
5400
0
9720
5400
7830
6750
5400
7020
10530
13500
7830
10800
5400
10800
10260
7560
2700
5400
5400
10800
8100
10800
1620
2700
7560
21330
7290
10800
10260
5130
8100
1620
7830
1620
2700
10530
7560
5130
13500
18900
13500
8910
5400
10800
13500
9180
2700
2700
5130
12690
4590
2430
0
12960
8100
8100
7560
2430
5400
9720
5130
2700
2430
7290
10800
8100
8100
7830
16200
10530
5670
10260
9720
5400
11070
7290
5130
5400
0
5400
15930
10800
13230
0
2430
13230
2700
5400
2700
10530
13500
5130
4860
5130
5400
10800
9450
5400
2430
9720
5400
2160
2700
18360
13500
5400
10530
7560
2430
2700
10800
13500
18630
2160
13500
6480
7830
2700
8100
5130
9450
10530
10800
5130
6750
6750
7560
5130
10530
4860
9990
9990
18090
6750
3240
1980
2340
2340
6300
5580
4320
1620
3240
4140
2160
3240
5040
1620
6660
5220
2700
3060
3240
2520
2700
2700
5220
5580
5580
5940
5040
1980
3420
6840
1800
6300
3600
1620
5940
6120
2520
3420
7200
2520
4680
3060
4860
3240
3420
3060
5040
4500
3060
2700
5040
4860
2880
3240
3060
4140
2700
3420
6300
5400
3240
6660
2160
3780
7020
6840
3240
4500
6300
3600
2520
2880
2880
1620
6660
5040
4860
3420
6840
4320
4860
6840
4860
3420
4860
3060
4680
2700
3420
2520
4500
2520
5400
4140
1980
3960
3420
4680
1800
3600
2340
2880
2880
1620
3240
3960
3960
4680
3600
3240
1440
2880
5040
5400
2520
5220
3780
3240
3780
7020
3420
6840
2700
3060
2340
2880
6120
6300
2340
2520
2880
5220
5220
3960
3240
3600
7020
6480
5220
4500
4320
2880
4680
3600
3780
6120
2160
6120
5400
2340
3420
3060
6120
2160
2880
1980
3420
3960
5940
3420
4680
4140
5400
2520
4140
3600
3240
3780
4500
5760
6840
5220
5220
3420
4500
4140
5040
3060
3240
6660
3060
1980
6480
6840
4680
1620
2880
1440
1620
3060
1980
3240
2340
3240
5940
4680
5220
3600
2700
2340
3420
1620
2700
6660
4140
3240
5760
2520
4140
3240
6480
3240
2160
2880
3060
6120
4680
4140
6660
4680
5760
2340
2700
3420
2340
6480
2340
5040
3780
6120
6840
5040
6660
7020
6120
4860
4860
5040
3420
3420
2880
4500
3600
4860
5040
7020
3060
7200
6840
3240
2520
2340
5760
3060
3060
2880
2880
2340
5400
3600
3600
6300
3420
5220
6120
2520
4860
6300
4860
2700
4500
6840
2880
3060
2880
3420
3060
2520
5760
3420
3960
1980
3960
3240
3240
3060
7020
6480
2880
4860
4500
3060
3420
5040
2160
4860
2880
3060
6840
5400
5220
